epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
65,27783.6,0.68237,0.57206,1.05556,0.70002,0.52263,0.55067,0.4348,0.60232,0.59101,1.00612,0.005776,0.005776,0.005776
66,28212.8,0.67262,0.57279,1.04393,0.73943,0.50458,0.54132,0.42702,0.5946,0.58713,1.00035,0.00571,0.00571,0.00571
67,28642.4,0.67228,0.56274,1.04931,0.69653,0.51623,0.56383,0.44675,0.58844,0.58213,0.99054,0.005644,0.005644,0.005644
68,29070.7,0.67384,0.5681,1.04654,0.66102,0.53917,0.55717,0.43455,0.58828,0.58761,0.98692,0.005578,0.005578,0.005578
69,29499.8,0.67195,0.55384,1.04097,0.6029,0.55144,0.56615,0.44357,0.58471,0.57743,0.99177,0.005512,0.005512,0.005512
70,29929.8,0.67089,0.56554,1.04447,0.58297,0.55749,0.55406,0.43676,0.57951,0.5779,0.99296,0.005446,0.005446,0.005446
71,30359.9,0.65748,0.54422,1.03924,0.70584,0.50348,0.55988,0.43946,0.5821,0.58249,0.98896,0.00538,0.00538,0.00538
72,30790.5,0.64806,0.53856,1.03731,0.7332,0.49507,0.55655,0.44112,0.58201,0.57678,0.98678,0.005314,0.005314,0.005314
73,31220.5,0.65868,0.55476,1.03111,0.65198,0.53416,0.55674,0.44233,0.57305,0.57,0.98492,0.005248,0.005248,0.005248
74,31649.5,0.64728,0.52382,1.03431,0.70683,0.51969,0.56727,0.44741,0.56869,0.57328,0.9812,0.005182,0.005182,0.005182
75,32079.2,0.64612,0.52247,1.03077,0.72858,0.51,0.56264,0.44842,0.56277,0.57057,0.97809,0.005116,0.005116,0.005116
76,32508.1,0.64235,0.52575,1.02698,0.67691,0.56647,0.58007,0.45633,0.56564,0.56045,0.97976,0.00505,0.00505,0.00505
77,32935.9,0.64151,0.5402,1.03143,0.68543,0.51153,0.54756,0.43835,0.55773,0.56338,0.97491,0.004984,0.004984,0.004984
78,33364.6,0.62535,0.51161,1.01774,0.71959,0.51461,0.55853,0.43969,0.56207,0.56717,0.97692,0.004918,0.004918,0.004918
79,33793.8,0.63435,0.51583,1.02934,0.75428,0.50598,0.57597,0.45599,0.57034,0.57306,0.97924,0.004852,0.004852,0.004852
80,34223.1,0.62986,0.50953,1.01918,0.7154,0.53178,0.57411,0.45741,0.55773,0.56634,0.97105,0.004786,0.004786,0.004786
81,34652.2,0.63042,0.51111,1.02731,0.72344,0.51178,0.56402,0.44754,0.55988,0.55287,0.97709,0.00472,0.00472,0.00472
82,35082,0.62279,0.49806,1.01859,0.69534,0.55433,0.5736,0.45747,0.55503,0.56067,0.97285,0.004654,0.004654,0.004654
83,35511.1,0.62252,0.49533,1.01677,0.69459,0.54009,0.55796,0.44271,0.54994,0.56053,0.96718,0.004588,0.004588,0.004588
84,35939.9,0.63034,0.49698,1.02194,0.70369,0.52803,0.55818,0.44329,0.55296,0.55594,0.96874,0.004522,0.004522,0.004522
85,36368.7,0.61115,0.48838,1.01674,0.6586,0.5183,0.56265,0.44831,0.54467,0.56509,0.96228,0.004456,0.004456,0.004456
86,36797.4,0.60906,0.48333,1.00943,0.63329,0.54306,0.55752,0.44656,0.55148,0.55753,0.97256,0.00439,0.00439,0.00439
87,37226.6,0.61067,0.48573,1.00989,0.7122,0.52628,0.5648,0.45203,0.54193,0.55974,0.96519,0.004324,0.004324,0.004324
88,37654.9,0.60722,0.48887,1.00856,0.72661,0.50112,0.56616,0.454,0.54107,0.55967,0.96398,0.004258,0.004258,0.004258
89,38083.9,0.60856,0.47898,1.00172,0.70243,0.55644,0.57685,0.46262,0.53889,0.55826,0.96387,0.004192,0.004192,0.004192
90,38513.3,0.61338,0.48921,1.01305,0.6768,0.55967,0.55736,0.44325,0.53723,0.56321,0.96401,0.004126,0.004126,0.004126
91,38942.9,0.60388,0.47861,1.01271,0.67137,0.52526,0.57051,0.45534,0.53495,0.55051,0.95997,0.00406,0.00406,0.00406
92,39371.9,0.59922,0.46916,1.00151,0.71369,0.52439,0.5641,0.44971,0.53974,0.55581,0.96438,0.003994,0.003994,0.003994
93,39801.2,0.59477,0.46202,0.99737,0.63538,0.54601,0.56061,0.44878,0.53202,0.55827,0.96401,0.003928,0.003928,0.003928
94,40230.7,0.58953,0.45942,0.99518,0.64846,0.53425,0.5679,0.45174,0.53404,0.55199,0.96606,0.003862,0.003862,0.003862
95,40660.6,0.5841,0.45648,0.99813,0.63641,0.54975,0.56177,0.44862,0.52892,0.55905,0.95634,0.003796,0.003796,0.003796
96,41090.2,0.57371,0.46805,0.99817,0.69913,0.542,0.57736,0.4646,0.52773,0.55404,0.95338,0.00373,0.00373,0.00373
97,41519.9,0.57994,0.45878,0.9962,0.72617,0.53116,0.56855,0.45703,0.52564,0.54898,0.95538,0.003664,0.003664,0.003664
98,41949.7,0.58609,0.44972,0.98831,0.68763,0.51727,0.57216,0.45968,0.52232,0.54664,0.95121,0.003598,0.003598,0.003598
99,42378.8,0.56924,0.45269,0.99815,0.67075,0.52639,0.5735,0.4604,0.5234,0.5526,0.95478,0.003532,0.003532,0.003532
100,42807.7,0.56836,0.45025,0.99348,0.62074,0.55812,0.5635,0.45119,0.52262,0.55701,0.95885,0.003466,0.003466,0.003466
101,43236.4,0.57482,0.46013,0.99297,0.65273,0.53301,0.56834,0.45798,0.52348,0.55224,0.95986,0.0034,0.0034,0.0034
102,43665.4,0.57484,0.45845,0.99381,0.72285,0.53403,0.57389,0.46128,0.51615,0.54773,0.95078,0.003334,0.003334,0.003334
103,44094.9,0.55698,0.43647,0.98628,0.72423,0.52195,0.57718,0.46486,0.51986,0.55527,0.95472,0.003268,0.003268,0.003268
104,44525,0.55599,0.42494,0.98173,0.69227,0.52505,0.568,0.4559,0.51959,0.55164,0.95434,0.003202,0.003202,0.003202
105,44954.6,0.55986,0.42766,0.98427,0.66053,0.51782,0.56374,0.45379,0.51944,0.55644,0.95297,0.003136,0.003136,0.003136
106,45385.2,0.56646,0.43778,0.98287,0.70649,0.52353,0.55999,0.44853,0.52521,0.55516,0.95803,0.00307,0.00307,0.00307
107,45814.3,0.55723,0.427,0.97943,0.656,0.53232,0.56902,0.45691,0.51955,0.55723,0.95723,0.003004,0.003004,0.003004
108,46244,0.55556,0.42094,0.98224,0.66758,0.52974,0.5673,0.45471,0.51452,0.5542,0.95339,0.002938,0.002938,0.002938
109,46674.1,0.55184,0.41674,0.98547,0.67103,0.53042,0.57777,0.46342,0.51623,0.55408,0.9539,0.002872,0.002872,0.002872
110,47103.5,0.54804,0.42138,0.98247,0.66472,0.54664,0.58562,0.47038,0.51093,0.54801,0.94855,0.002806,0.002806,0.002806
111,47533.1,0.55685,0.42283,0.97773,0.7019,0.5532,0.5841,0.4678,0.51307,0.55316,0.95297,0.00274,0.00274,0.00274
112,47963.1,0.55186,0.42319,0.97663,0.68299,0.56244,0.57597,0.46315,0.50692,0.54711,0.94909,0.002674,0.002674,0.002674
113,48392.8,0.53967,0.42411,0.9753,0.68983,0.55709,0.57898,0.46617,0.50594,0.54495,0.94827,0.002608,0.002608,0.002608
114,48822.9,0.53086,0.40193,0.96962,0.6805,0.56228,0.57379,0.46384,0.50017,0.54499,0.94571,0.002542,0.002542,0.002542
115,49252.9,0.53645,0.41298,0.9719,0.71255,0.545,0.56985,0.45911,0.50464,0.54909,0.94903,0.002476,0.002476,0.002476
116,49681.7,0.53421,0.40683,0.9735,0.66281,0.53382,0.56775,0.4571,0.50498,0.54709,0.94969,0.00241,0.00241,0.00241
117,50111.2,0.52665,0.39288,0.97141,0.65571,0.5498,0.5731,0.46108,0.50318,0.55098,0.95263,0.002344,0.002344,0.002344
118,50540.7,0.51619,0.40111,0.96661,0.71875,0.52838,0.5724,0.4632,0.5026,0.5481,0.94911,0.002278,0.002278,0.002278
119,50970.8,0.51146,0.39072,0.96336,0.63169,0.55435,0.57151,0.46063,0.50252,0.55288,0.94847,0.002212,0.002212,0.002212
120,51400.4,0.51864,0.38885,0.96414,0.62501,0.55612,0.56333,0.45534,0.49982,0.55916,0.94765,0.002146,0.002146,0.002146
121,51830.5,0.52385,0.38672,0.96195,0.71039,0.53402,0.56776,0.45979,0.49782,0.55663,0.94581,0.00208,0.00208,0.00208
122,52260.4,0.50935,0.39134,0.95377,0.73939,0.5293,0.5726,0.46254,0.49706,0.55824,0.94717,0.002014,0.002014,0.002014
123,52689.6,0.52117,0.4034,0.96179,0.72068,0.52205,0.56994,0.45957,0.49768,0.55809,0.94775,0.001948,0.001948,0.001948
124,53120,0.52284,0.3985,0.96113,0.62541,0.56915,0.57809,0.46664,0.49954,0.55491,0.94925,0.001882,0.001882,0.001882
125,53549,0.50495,0.37517,0.95972,0.63336,0.55986,0.57306,0.4622,0.49512,0.55507,0.94597,0.001816,0.001816,0.001816
126,53980.2,0.50804,0.38738,0.95926,0.71169,0.54534,0.56639,0.45677,0.49286,0.55247,0.94542,0.00175,0.00175,0.00175
127,54410,0.51425,0.3825,0.96317,0.68655,0.55655,0.57008,0.4601,0.49294,0.55515,0.94355,0.001684,0.001684,0.001684
128,54839.8,0.50989,0.3845,0.95899,0.72166,0.53509,0.57305,0.4629,0.49326,0.55716,0.94399,0.001618,0.001618,0.001618
129,55269.1,0.48903,0.37626,0.95692,0.724,0.53115,0.57543,0.46418,0.48874,0.55071,0.94282,0.001552,0.001552,0.001552
130,55698.5,0.48767,0.38231,0.95146,0.71723,0.53934,0.5783,0.46684,0.48834,0.55076,0.94328,0.001486,0.001486,0.001486
131,56128.8,0.48077,0.37595,0.95674,0.719,0.53675,0.57275,0.46269,0.48596,0.54775,0.94172,0.00142,0.00142,0.00142
132,56557.7,0.48141,0.37032,0.95246,0.73199,0.53944,0.57673,0.46532,0.48443,0.54519,0.94226,0.001354,0.001354,0.001354
133,56986.9,0.48515,0.35653,0.94695,0.68024,0.57794,0.57924,0.46672,0.48574,0.55371,0.94212,0.001288,0.001288,0.001288
134,57415.6,0.47596,0.35045,0.94483,0.69103,0.568,0.57868,0.46567,0.48489,0.55948,0.9419,0.001222,0.001222,0.001222
135,57844.5,0.4729,0.35699,0.94112,0.63891,0.57206,0.57798,0.4659,0.48198,0.55962,0.94026,0.001156,0.001156,0.001156
136,58273.4,0.4596,0.34887,0.9361,0.61812,0.57496,0.57536,0.46275,0.48192,0.56079,0.94011,0.00109,0.00109,0.00109
137,58703.5,0.47648,0.34772,0.94458,0.70795,0.53196,0.57413,0.46391,0.4824,0.56046,0.94175,0.001024,0.001024,0.001024
138,59133.4,0.47474,0.3539,0.94871,0.70824,0.5303,0.5745,0.46426,0.48221,0.56392,0.94126,0.000958,0.000958,0.000958
139,59562.8,0.46774,0.34326,0.94244,0.70242,0.5329,0.57223,0.46308,0.48252,0.56654,0.94096,0.000892,0.000892,0.000892
140,59992,0.46529,0.34082,0.93571,0.67152,0.58163,0.57402,0.4638,0.48217,0.56704,0.9417,0.000826,0.000826,0.000826
141,60421,0.41807,0.28258,0.88359,0.69621,0.55186,0.57295,0.46239,0.48348,0.56854,0.94117,0.00076,0.00076,0.00076
142,60848.7,0.41017,0.27162,0.87383,0.71542,0.53268,0.57101,0.46142,0.48529,0.57018,0.94195,0.000694,0.000694,0.000694
143,61276.6,0.38813,0.26331,0.86665,0.6974,0.54145,0.57047,0.46131,0.48611,0.56947,0.94382,0.000628,0.000628,0.000628
144,61705.3,0.38596,0.25252,0.86426,0.7198,0.53424,0.57243,0.46442,0.48492,0.56479,0.94345,0.000562,0.000562,0.000562
145,62133.2,0.37667,0.25353,0.86714,0.7085,0.53971,0.57252,0.46442,0.48454,0.56536,0.94303,0.000496,0.000496,0.000496
146,62561,0.38098,0.25254,0.8648,0.70566,0.54466,0.57312,0.46296,0.4826,0.56445,0.94229,0.00043,0.00043,0.00043
147,62988.6,0.38111,0.25529,0.86542,0.68965,0.56521,0.57266,0.46233,0.48096,0.56657,0.94163,0.000364,0.000364,0.000364
148,63416.8,0.37627,0.24904,0.86581,0.63105,0.56333,0.57154,0.46193,0.47981,0.56852,0.94127,0.000298,0.000298,0.000298
149,63844.9,0.37623,0.24953,0.86134,0.62636,0.57157,0.57353,0.46362,0.47879,0.57016,0.94035,0.000232,0.000232,0.000232
150,64272.6,0.36668,0.24597,0.86017,0.6709,0.56741,0.57066,0.46211,0.47785,0.56974,0.9402,0.000166,0.000166,0.000166
