epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
77,30018,0.75795,0.75508,1.30837,0.68375,0.47417,0.54031,0.41263,0.68529,0.73632,1.22958,0.004984,0.004984,0.004984
78,30406.3,0.74481,0.76441,1.30101,0.70849,0.45195,0.5458,0.42322,0.68628,0.74677,1.23344,0.004918,0.004918,0.004918
79,30795.2,0.74618,0.76814,1.32247,0.71113,0.45285,0.55527,0.43175,0.67643,0.72659,1.21694,0.004852,0.004852,0.004852
80,31184.9,0.74163,0.74867,1.3128,0.71124,0.46163,0.54975,0.4252,0.69104,0.74217,1.23843,0.004786,0.004786,0.004786
81,31573.6,0.72236,0.73201,1.29648,0.66223,0.48128,0.54544,0.41839,0.67965,0.73572,1.22079,0.00472,0.00472,0.00472
82,31961.9,0.73736,0.72455,1.29826,0.67788,0.47992,0.54414,0.41733,0.67271,0.74756,1.21313,0.004654,0.004654,0.004654
83,32350.7,0.69884,0.7062,1.26484,0.69798,0.45651,0.54482,0.41823,0.67467,0.78484,1.21348,0.004588,0.004588,0.004588
84,32739.1,0.72442,0.7269,1.28986,0.70562,0.46175,0.54615,0.42531,0.67661,0.76227,1.22068,0.004522,0.004522,0.004522
85,33127.7,0.68817,0.6952,1.2497,0.70513,0.44744,0.54979,0.428,0.66926,0.72947,1.2101,0.004456,0.004456,0.004456
86,33516.1,0.7066,0.73026,1.28154,0.67412,0.47317,0.55727,0.43319,0.66204,0.76593,1.20012,0.00439,0.00439,0.00439
87,33905.7,0.71512,0.72553,1.27864,0.68582,0.47673,0.55724,0.43384,0.66358,0.75064,1.20505,0.004324,0.004324,0.004324
88,34294.2,0.70736,0.6976,1.27926,0.67427,0.48798,0.55835,0.43598,0.6551,0.71241,1.19347,0.004258,0.004258,0.004258
89,34683,0.71018,0.71619,1.27564,0.71363,0.4531,0.51933,0.39759,0.65938,0.73219,1.1934,0.004192,0.004192,0.004192
90,35071.4,0.71097,0.71385,1.27288,0.72492,0.45311,0.56532,0.4348,0.6565,0.7398,1.19976,0.004126,0.004126,0.004126
91,35459.7,0.70045,0.68749,1.24668,0.66456,0.50081,0.54259,0.41632,0.65911,0.71872,1.20037,0.00406,0.00406,0.00406
92,35848.9,0.68549,0.68487,1.24877,0.60409,0.48456,0.55299,0.42683,0.65467,0.72884,1.19372,0.003994,0.003994,0.003994
93,36237.4,0.70399,0.70445,1.26912,0.71776,0.46196,0.57318,0.43988,0.65085,0.76918,1.19041,0.003928,0.003928,0.003928
94,36626,0.68035,0.66905,1.2393,0.68102,0.48409,0.56332,0.43603,0.64305,0.72215,1.1839,0.003862,0.003862,0.003862
95,37014.7,0.65902,0.68299,1.24364,0.71422,0.48436,0.57146,0.44613,0.63953,0.71753,1.17887,0.003796,0.003796,0.003796
96,37403.7,0.67951,0.68222,1.24814,0.64401,0.51328,0.57312,0.44084,0.64263,0.70705,1.18231,0.00373,0.00373,0.00373
97,37791.9,0.68072,0.65507,1.26144,0.68645,0.49758,0.57736,0.44436,0.64422,0.67453,1.18319,0.003664,0.003664,0.003664
98,38179.9,0.67053,0.65504,1.23811,0.64609,0.51528,0.58013,0.45454,0.64147,0.72266,1.17958,0.003598,0.003598,0.003598
99,38568.3,0.66363,0.65329,1.22671,0.68771,0.51498,0.58247,0.45032,0.63331,0.72885,1.17087,0.003532,0.003532,0.003532
100,38956.5,0.70491,0.70525,1.25936,0.66203,0.51315,0.5801,0.44846,0.63714,0.72482,1.17702,0.003466,0.003466,0.003466
101,39345.6,0.6762,0.69864,1.23068,0.7139,0.48696,0.58096,0.44732,0.63791,0.73564,1.17733,0.0034,0.0034,0.0034
102,39735.5,0.67474,0.65203,1.24136,0.64659,0.51619,0.57369,0.44125,0.63556,0.72981,1.1756,0.003334,0.003334,0.003334
103,40123.9,0.67093,0.65402,1.23808,0.67543,0.49032,0.58055,0.45507,0.62912,0.76439,1.16867,0.003268,0.003268,0.003268
104,40512.8,0.64421,0.64021,1.21494,0.67232,0.49658,0.57744,0.45067,0.62961,0.76887,1.16762,0.003202,0.003202,0.003202
105,40901.2,0.66163,0.63879,1.22556,0.63966,0.53834,0.5833,0.45624,0.63096,0.70921,1.16721,0.003136,0.003136,0.003136
106,41289.5,0.66265,0.61545,1.2312,0.66763,0.49091,0.58123,0.45758,0.6289,0.7356,1.16693,0.00307,0.00307,0.00307
107,41679.2,0.64389,0.62086,1.20858,0.64233,0.50263,0.57455,0.45252,0.62358,0.71532,1.1618,0.003004,0.003004,0.003004
108,42068.5,0.64455,0.61201,1.2033,0.72661,0.47194,0.59167,0.46503,0.62223,0.71817,1.15839,0.002938,0.002938,0.002938
109,42457.6,0.66062,0.62475,1.2194,0.65584,0.51004,0.58777,0.45606,0.62306,0.7138,1.16248,0.002872,0.002872,0.002872
110,42845.8,0.64684,0.61002,1.20378,0.65639,0.51334,0.58851,0.45769,0.61662,0.72578,1.15576,0.002806,0.002806,0.002806
111,43234,0.6668,0.62071,1.22237,0.68962,0.5018,0.5972,0.46295,0.61792,0.72386,1.15499,0.00274,0.00274,0.00274
112,43622.8,0.6592,0.62966,1.23734,0.67215,0.50284,0.58976,0.45822,0.61689,0.75373,1.15491,0.002674,0.002674,0.002674
113,44011.1,0.63821,0.62345,1.20865,0.68972,0.4809,0.58092,0.45353,0.61538,0.72044,1.15069,0.002608,0.002608,0.002608
114,44399.7,0.62005,0.58573,1.18169,0.69148,0.49518,0.58883,0.45914,0.61034,0.71959,1.15002,0.002542,0.002542,0.002542
115,44789.3,0.6148,0.58659,1.16637,0.70232,0.48246,0.5878,0.4628,0.61093,0.73938,1.15101,0.002476,0.002476,0.002476
116,45177.5,0.60409,0.58441,1.18089,0.61275,0.50805,0.58739,0.45734,0.61325,0.72613,1.15331,0.00241,0.00241,0.00241
117,45565.8,0.6124,0.56018,1.17064,0.69953,0.47182,0.59084,0.45827,0.61136,0.72467,1.15146,0.002344,0.002344,0.002344
118,45954.5,0.62636,0.59793,1.19126,0.66504,0.47735,0.59793,0.46398,0.61001,0.74268,1.15108,0.002278,0.002278,0.002278
119,46343.3,0.60376,0.55021,1.18447,0.74111,0.48617,0.59893,0.46736,0.60518,0.72434,1.14827,0.002212,0.002212,0.002212
120,46732,0.60697,0.57505,1.17576,0.60118,0.53223,0.59418,0.46276,0.60463,0.72172,1.14686,0.002146,0.002146,0.002146
121,47120.7,0.59636,0.56901,1.17908,0.62202,0.51291,0.59942,0.47174,0.60653,0.72588,1.14947,0.00208,0.00208,0.00208
122,47509.2,0.60562,0.59791,1.17724,0.6229,0.53272,0.59938,0.46659,0.60791,0.7105,1.15111,0.002014,0.002014,0.002014
123,47897.4,0.60623,0.56882,1.18759,0.63642,0.52585,0.60234,0.46987,0.60482,0.72094,1.14626,0.001948,0.001948,0.001948
124,48286.5,0.58804,0.55941,1.14833,0.621,0.52648,0.60077,0.46926,0.60294,0.73535,1.14346,0.001882,0.001882,0.001882
125,48676.2,0.59495,0.55684,1.16199,0.62529,0.52708,0.59742,0.46548,0.60247,0.74431,1.14409,0.001816,0.001816,0.001816
126,49064.8,0.57548,0.53367,1.14347,0.61857,0.5118,0.59462,0.46493,0.60044,0.73562,1.14266,0.00175,0.00175,0.00175
127,49454.4,0.59003,0.55239,1.14938,0.62792,0.50667,0.59366,0.46514,0.6,0.70477,1.14419,0.001684,0.001684,0.001684
128,49842.8,0.59764,0.54438,1.16309,0.68978,0.49761,0.59313,0.46394,0.60093,0.70847,1.14505,0.001618,0.001618,0.001618
129,50232.3,0.58151,0.53023,1.15824,0.60987,0.51754,0.59631,0.46713,0.59992,0.7188,1.14215,0.001552,0.001552,0.001552
130,50622.6,0.56732,0.54831,1.14232,0.69335,0.52083,0.60353,0.47249,0.59973,0.71235,1.14407,0.001486,0.001486,0.001486
131,51012.9,0.58149,0.55223,1.15152,0.71095,0.51188,0.60532,0.47375,0.60013,0.70713,1.14389,0.00142,0.00142,0.00142
132,51403.3,0.57998,0.53832,1.15126,0.68955,0.51532,0.6045,0.47244,0.59883,0.72844,1.14156,0.001354,0.001354,0.001354
