epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
74,21645.3,0.94712,1.02788,1.38575,0.5996,0.42987,0.46211,0.3362,0.84608,0.92368,1.32343,0.005182,0.005182,0.005182
75,21885.9,0.96592,1.00993,1.38167,0.63533,0.39999,0.43558,0.31434,0.83049,0.92318,1.31256,0.005116,0.005116,0.005116
76,22121.1,0.96676,1.02126,1.37215,0.59959,0.41963,0.42957,0.3092,0.83166,0.9136,1.31261,0.00505,0.00505,0.00505
77,22354.1,0.9599,1.00517,1.37526,0.7111,0.36533,0.43471,0.31344,0.82764,0.89971,1.30618,0.004984,0.004984,0.004984
78,22587.1,0.95803,0.99735,1.37462,0.64901,0.41694,0.44934,0.32538,0.82561,0.89568,1.30016,0.004918,0.004918,0.004918
79,22827.8,0.92735,0.99361,1.35109,0.64006,0.40648,0.46083,0.33721,0.82325,0.88595,1.30498,0.004852,0.004852,0.004852
80,23063.3,0.95809,0.98953,1.37888,0.61942,0.41955,0.45175,0.3272,0.82297,0.88526,1.30234,0.004786,0.004786,0.004786
81,23295.8,0.95208,0.96685,1.37399,0.6405,0.41192,0.45379,0.32903,0.81806,0.89054,1.30037,0.00472,0.00472,0.00472
82,23528.8,0.95918,0.97921,1.36708,0.69877,0.37794,0.46442,0.33688,0.81052,0.87854,1.29456,0.004654,0.004654,0.004654
83,23765.3,0.9241,0.96609,1.35765,0.59826,0.44968,0.45631,0.33316,0.80637,0.87119,1.28957,0.004588,0.004588,0.004588
84,23999.7,0.93608,0.93629,1.33697,0.66667,0.41831,0.45629,0.33306,0.80417,0.86671,1.28285,0.004522,0.004522,0.004522
85,24232.8,0.93107,0.95435,1.35191,0.65446,0.43152,0.45644,0.33341,0.80358,0.86056,1.28604,0.004456,0.004456,0.004456
86,24465.6,0.91169,0.93686,1.34707,0.57986,0.43924,0.45568,0.33345,0.79302,0.84891,1.277,0.00439,0.00439,0.00439
87,24700.4,0.92006,0.92181,1.34838,0.66198,0.42414,0.44822,0.326,0.79559,0.83834,1.27944,0.004324,0.004324,0.004324
88,24934.8,0.93419,0.95872,1.35447,0.66222,0.42368,0.49602,0.35927,0.79763,0.84745,1.27786,0.004258,0.004258,0.004258
89,25168.7,0.93037,0.95857,1.35143,0.66433,0.40672,0.4972,0.36715,0.79517,0.84746,1.28065,0.004192,0.004192,0.004192
90,25402.5,0.92934,0.95042,1.33723,0.63524,0.43472,0.45063,0.33117,0.78451,0.83797,1.27225,0.004126,0.004126,0.004126
91,25636.9,0.89971,0.946,1.34097,0.64027,0.41672,0.45462,0.33184,0.78114,0.82648,1.26998,0.00406,0.00406,0.00406
92,25871.1,0.94014,0.96685,1.3516,0.60469,0.45842,0.45661,0.33316,0.77902,0.82927,1.26282,0.003994,0.003994,0.003994
93,26104.7,0.90637,0.9189,1.33201,0.61217,0.44417,0.4524,0.33055,0.77848,0.83099,1.26444,0.003928,0.003928,0.003928
94,26341.4,0.93485,0.92891,1.33437,0.64639,0.42587,0.49911,0.3695,0.77145,0.81776,1.25318,0.003862,0.003862,0.003862
95,26574.6,0.87932,0.9215,1.31511,0.66945,0.43,0.4744,0.34917,0.77946,0.81653,1.26233,0.003796,0.003796,0.003796
96,26807.1,0.89275,0.90809,1.32181,0.62334,0.45221,0.46482,0.34157,0.77105,0.81469,1.26435,0.00373,0.00373,0.00373
97,27041.2,0.86911,0.90125,1.32051,0.55582,0.45762,0.50302,0.37212,0.76479,0.81271,1.25656,0.003664,0.003664,0.003664
98,27280.3,0.90801,0.92808,1.34596,0.67061,0.40607,0.47472,0.34999,0.767,0.81884,1.25451,0.003598,0.003598,0.003598
99,27512.9,0.91028,0.93285,1.34299,0.6643,0.41237,0.4525,0.33162,0.76538,0.80609,1.25724,0.003532,0.003532,0.003532
100,27745.6,0.94052,0.95794,1.33837,0.65266,0.44887,0.47749,0.35018,0.76356,0.80582,1.25437,0.003466,0.003466,0.003466
101,27980.6,0.87973,0.90044,1.31465,0.65661,0.44566,0.47609,0.35046,0.75497,0.80262,1.24522,0.0034,0.0034,0.0034
102,28223.3,0.88375,0.90634,1.32345,0.66194,0.44416,0.46715,0.34396,0.75456,0.80395,1.24185,0.003334,0.003334,0.003334
103,28457,0.89838,0.91446,1.32496,0.65411,0.45255,0.47527,0.35095,0.75336,0.79503,1.24026,0.003268,0.003268,0.003268
104,28689.9,0.89324,0.91064,1.33711,0.65499,0.44168,0.461,0.33941,0.75115,0.79943,1.23766,0.003202,0.003202,0.003202
105,28924.7,0.8816,0.91146,1.32599,0.60775,0.4393,0.47519,0.34826,0.75654,0.79703,1.24604,0.003136,0.003136,0.003136
106,29165.7,0.86161,0.87255,1.30424,0.60702,0.44559,0.47432,0.34981,0.74751,0.78308,1.23457,0.00307,0.00307,0.00307
107,29400.2,0.89663,0.89294,1.30434,0.60712,0.45059,0.48156,0.3561,0.74266,0.77887,1.23191,0.003004,0.003004,0.003004
108,29634.1,0.86333,0.86914,1.29628,0.70155,0.4352,0.4759,0.34998,0.74365,0.78137,1.23643,0.002938,0.002938,0.002938
109,29867.8,0.83975,0.8569,1.29508,0.68089,0.44461,0.47212,0.34903,0.743,0.77479,1.23163,0.002872,0.002872,0.002872
