epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
189,73783.3,0.48963,0.42117,1.06525,0.59309,0.64852,0.61393,0.47876,0.575,0.77224,1.11772,0.000694,0.000694,0.000694
190,74172.3,0.48861,0.43953,1.06219,0.59179,0.64652,0.61355,0.478,0.575,0.77506,1.11795,0.0006445,0.0006445,0.0006445
191,74564.1,0.48865,0.35894,0.95746,0.59616,0.64595,0.61365,0.47803,0.57422,0.755,1.11752,0.000595,0.000595,0.000595
192,74953.8,0.46082,0.32933,0.94096,0.60095,0.64258,0.6128,0.48357,0.5736,0.73632,1.11718,0.0005455,0.0005455,0.0005455
193,75343.9,0.43907,0.30895,0.94169,0.60709,0.64062,0.61229,0.4833,0.57271,0.72037,1.11644,0.000496,0.000496,0.000496
194,75733.5,0.43385,0.29895,0.91882,0.61474,0.63579,0.61335,0.48455,0.57212,0.70979,1.11638,0.0004465,0.0004465,0.0004465
195,76122,0.42549,0.2926,0.90895,0.61977,0.63576,0.61545,0.48589,0.57145,0.7005,1.11595,0.000397,0.000397,0.000397
196,76510.9,0.43362,0.28937,0.9136,0.62457,0.63272,0.61529,0.48582,0.57087,0.69334,1.11547,0.0003475,0.0003475,0.0003475
197,76899.3,0.46381,0.31316,0.93012,0.62886,0.6262,0.61424,0.48534,0.57026,0.68607,1.11508,0.000298,0.000298,0.000298
198,77287.7,0.45167,0.28927,0.89972,0.63278,0.62622,0.61415,0.48543,0.57028,0.67861,1.11581,0.0002485,0.0002485,0.0002485
199,77676.7,0.43842,0.29772,0.90936,0.63966,0.62739,0.61459,0.48587,0.56958,0.67373,1.1156,0.000199,0.000199,0.000199
200,78065.7,0.43289,0.28456,0.88942,0.63962,0.62663,0.61624,0.48706,0.56906,0.66953,1.11541,0.0001495,0.0001495,0.0001495
