epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
61,29870.8,0.91127,0.98572,1.35573,0.5637,0.40399,0.44515,0.32732,0.78611,0.87058,1.29826,0.00604,0.00604,0.00604
62,30403.5,0.91259,0.98572,1.35619,0.66094,0.42878,0.45048,0.33243,0.76829,0.87052,1.28152,0.005974,0.005974,0.005974
63,30950.3,0.90433,0.94281,1.35788,0.64528,0.44931,0.45286,0.33171,0.76965,0.87201,1.28241,0.005908,0.005908,0.005908
64,31458.2,0.88403,0.91407,1.34729,0.53202,0.42714,0.44471,0.32681,0.76508,0.85586,1.28316,0.005842,0.005842,0.005842
65,32007.1,0.8985,0.92226,1.35854,0.5474,0.4296,0.44656,0.33071,0.75692,0.83971,1.27704,0.005776,0.005776,0.005776
66,32502.5,0.91797,0.97999,1.35952,0.7198,0.38968,0.43984,0.32549,0.77372,0.86486,1.29147,0.00571,0.00571,0.00571
67,33050.9,0.875,0.9164,1.32958,0.71656,0.41799,0.45881,0.34074,0.74924,0.83169,1.26723,0.005644,0.005644,0.005644
68,33567.1,0.88142,0.94602,1.34526,0.62333,0.42644,0.45827,0.34148,0.74643,0.81374,1.26309,0.005578,0.005578,0.005578
69,34100.3,0.85995,0.91433,1.30683,0.52441,0.42605,0.45471,0.33713,0.73485,0.80748,1.25301,0.005512,0.005512,0.005512
70,34638.3,0.88317,0.90894,1.34722,0.70322,0.41319,0.46495,0.3444,0.72323,0.79769,1.24339,0.005446,0.005446,0.005446
71,35146.8,0.87005,0.9368,1.3338,0.66639,0.4214,0.46965,0.34798,0.72671,0.79066,1.24739,0.00538,0.00538,0.00538
72,35689.4,0.85765,0.88938,1.30934,0.60354,0.42898,0.46451,0.34349,0.7294,0.80331,1.24798,0.005314,0.005314,0.005314
73,36174.4,0.83314,0.85,1.30173,0.51545,0.44884,0.45364,0.3365,0.71429,0.77868,1.23305,0.005248,0.005248,0.005248
74,36715.6,0.83016,0.86891,1.32117,0.59186,0.46122,0.45637,0.33857,0.72389,0.77674,1.24108,0.005182,0.005182,0.005182
